godina,datum,lokalitet,vrsta_lat,vrsta_hr,brojnost,metoda,opazac,temperatura_C,vlaznost_pct
2023,2023-07-25,Plitvice,Cyanistes caeruleus,Plavetna sjenica,15,IPA,M.K.,25.5,81
2023,2023-07-25,Plitvice,Corvus corax,Gavran,7,IPA,M.K.,19.1,70
2023,2023-07-25,Plitvice,Turdus merula,Kos,19,transekt,D.T.,17.3,71
2023,2023-07-25,Plitvice,Fringilla coelebs,Zeba,37,transekt,S.B.,17.6,59
2023,2023-07-25,Risnjak,Turdus merula,Kos,22,transekt,M.K.,20.1,61
2023,2023-07-25,Risnjak,Sitta europaea,Brgljez,13,točkasta_metoda,A.P.,21.6,53
2023,2023-07-25,Risnjak,Fringilla coelebs,Zeba,42,IPA,S.B.,20.3,72
2023,2023-07-25,Risnjak,Accipiter gentilis,Jastreb kokošar,7,IPA,I.H.,20,53
2023,2023-07-25,Risnjak,Erithacus rubecula,Crvendać,17,transekt,D.T.,17.7,68
2023,2023-07-25,Risnjak,Picus viridis,Zelena žuna,2,IPA,D.T.,19.2,80
2023,2023-07-25,Risnjak,Phoenicurus ochruros,Crvenrepka,11,točkasta_metoda,S.B.,20.1,75
2023,2023-07-25,Risnjak,Aquila chrysaetos,Suri orao,1,transekt,I.H.,22.7,57
2024,2024-03-03,Risnjak,Dryocopus martius,Crna žuna,6,transekt,M.K.,14.4,59
2024,2024-03-03,Risnjak,Cyanistes caeruleus,Plavetna sjenica,23,transekt,M.K.,14.1,54
2024,2024-03-03,Risnjak,Erithacus rubecula,Crvendać,15,IPA,I.H.,15.1,77
2024,2024-03-03,Risnjak,Fringilla coelebs,Zeba,27,transekt,D.T.,14,65
2024,2024-03-03,Risnjak,Turdus merula,Kos,19,transekt,I.H.,9.9,77
2024,2024-03-03,Risnjak,Tetrao urogallus,Tetrijeb,4,IPA,I.H.,13.1,69
2024,2024-03-03,Risnjak,Corvus corax,Gavran,5,točkasta_metoda,S.B.,13.4,63
2024,2024-03-03,Risnjak,Aquila chrysaetos,Suri orao,1,transekt,A.P.,13.3,52
2024,2024-03-03,Risnjak,Phoenicurus ochruros,Crvenrepka,10,transekt,I.H.,16,55
2024,2024-03-04,Velebit,Phoenicurus ochruros,Crvenrepka,15,točkasta_metoda,S.B.,13.9,60
2024,2024-03-04,Velebit,Fringilla coelebs,Zeba,37,točkasta_metoda,I.H.,15.4,57
2024,2024-03-04,Velebit,Turdus merula,Kos,25,IPA,A.P.,15.7,56
2024,2024-03-04,Velebit,Sitta europaea,Brgljez,12,točkasta_metoda,S.B.,17.4,69
2024,2024-03-04,Velebit,Erithacus rubecula,Crvendać,21,transekt,M.K.,18.7,72
2024,2024-03-04,Velebit,Dendrocopos major,Veliki djetlić,14,točkasta_metoda,A.P.,15.3,
2024,2024-03-13,Plitvice,Dendrocopos major,Veliki djetlić,7,transekt,I.H.,11.5,51
2024,2024-03-13,Plitvice,Aquila chrysaetos,Suri orao,1,točkasta_metoda,A.P.,4.8,63
2024,2024-03-13,Plitvice,Tetrao urogallus,Tetrijeb,4,transekt,I.H.,17.4,61
2024,2024-03-13,Plitvice,Cyanistes caeruleus,Plavetna sjenica,15,točkasta_metoda,A.P.,14.9,76
2024,2024-03-13,Plitvice,Anas platyrhynchos,Divlja patka,22,transekt,A.P.,8.8,80
2024,2024-03-13,Plitvice,Sitta europaea,Brgljez,16,IPA,I.H.,14,64
2024,2024-03-13,Plitvice,Turdus merula,Kos,24,transekt,A.P.,14.1,55
2024,2024-03-13,Plitvice,Parus major,Velika sjenica,33,točkasta_metoda,S.B.,14.1,80
2024,2024-03-13,Plitvice,Buteo buteo,Škanjac,14,točkasta_metoda,I.H.,15.7,63
2024,2024-03-13,Plitvice,Corvus corax,Gavran,3,transekt,A.P.,14.7,71
2024,2024-03-15,Velebit,Sitta europaea,Brgljez,13,transekt,M.K.,17.2,55
2024,2024-03-15,Velebit,Dendrocopos major,Veliki djetlić,13,transekt,D.T.,20.6,64
2024,2024-03-15,Velebit,Parus major,Velika sjenica,30,točkasta_metoda,D.T.,16.7,54
2024,2024-03-15,Velebit,Erithacus rubecula,Crvendać,21,IPA,I.H.,13,81
2024,2024-03-15,Velebit,Cyanistes caeruleus,Plavetna sjenica,22,točkasta_metoda,S.B.,18.8,75
2024,2024-03-15,Velebit,Fringilla coelebs,Zeba,24,IPA,S.B.,13.1,77
2024,2024-03-15,Velebit,Turdus merula,Kos,33,transekt,S.B.,11.5,79
2024,2024-03-15,Velebit,Accipiter gentilis,Jastreb kokošar,4,točkasta_metoda,I.H.,13.6,57
2024,2024-03-15,Velebit,Corvus corax,Gavran,8,točkasta_metoda,I.H.,11.6,52
2024,2024-03-16,Plitvice,Phoenicurus ochruros,Crvenrepka,11,transekt,I.H.,15.4,60
2024,2024-03-16,Plitvice,Sitta europaea,Brgljez,17,IPA,M.K.,14.6,51
2024,2024-03-16,Plitvice,Anas platyrhynchos,Divlja patka,35,transekt,A.P.,12.4,83
2024,2024-03-16,Plitvice,Parus major,Velika sjenica,23,točkasta_metoda,D.T.,15.2,55
2024,2024-03-16,Plitvice,Corvus corax,Gavran,9,transekt,A.P.,13.3,55
2024,2024-03-16,Plitvice,Strix Uralskaensis,Uralska sova,1,IPA,S.B.,18.5,57
2024,2024-03-16,Plitvice,Aquila chrysaetos,Suri orao,1,transekt,S.B.,14.3,76
2024,2024-03-18,Plitvice,Tetrao urogallus,Tetrijeb,1,IPA,D.T.,12,80
2024,2024-03-18,Plitvice,Anas platyrhynchos,Divlja patka,28,IPA,M.K.,18.3,53
2024,2024-03-18,Plitvice,Alcedo atthis,Vodomar,3,točkasta_metoda,S.B.,18.4,60
2024,2024-03-18,Plitvice,Fringilla coelebs,Zeba,29,transekt,A.P.,15.5,61
2024,2024-03-18,Plitvice,Dendrocopos major,Veliki djetlić,15,transekt,A.P.,10.6,66
2024,2024-03-18,Plitvice,Parus major,Velika sjenica,32,IPA,S.B.,15,77
2024,2024-03-18,Plitvice,Corvus corax,Gavran,12,transekt,D.T.,12.1,62
2024,2024-03-18,Plitvice,Erithacus rubecula,Crvendać,11,transekt,D.T.,16.7,53
2024,2024-03-18,Plitvice,Strix Uralskaensis,Uralska sova,3,IPA,A.P.,11.6,72
2024,2024-03-18,Plitvice,Phoenicurus ochruros,Crvenrepka,11,transekt,A.P.,11.7,54
2024,2024-03-24,Velebit,Cyanistes caeruleus,Plavetna sjenica,19,IPA,S.B.,13.7,59
2024,2024-03-24,Velebit,Buteo buteo,Škanjac,10,IPA,S.B.,12.3,52
2024,2024-03-24,Velebit,Sitta europaea,Brgljez,14,transekt,S.B.,18.3,65
2024,2024-03-24,Velebit,Parus major,Velika sjenica,18,točkasta_metoda,A.P.,15.7,66
2024,2024-03-24,Velebit,Strix Uralskaensis,Uralska sova,1,točkasta_metoda,D.T.,14.9,69
2024,2024-03-24,Velebit,Picus viridis,Zelena žuna,4,točkasta_metoda,M.K.,10.3,81
2024,2024-03-24,Velebit,Fringilla coelebs,Zeba,42,točkasta_metoda,A.P.,15.6,57
2024,2024-03-24,Velebit,Dryocopus martius,Crna žuna,5,IPA,A.P.,14.4,59
2024,2024-04-01,Velebit,Aquila chrysaetos,Suri orao,1,točkasta_metoda,I.H.,15.8,63
2024,2024-04-01,Velebit,Cyanistes caeruleus,Plavetna sjenica,21,transekt,D.T.,18.3,57
2024,2024-04-01,Velebit,Fringilla coelebs,Zeba,40,transekt,D.T.,14.9,76
2024,2024-04-01,Velebit,Picus viridis,Zelena žuna,8,transekt,M.K.,12.3,79
2024,2024-04-01,Velebit,Turdus merula,Kos,20,točkasta_metoda,S.B.,11.2,71
2024,2024-04-01,Velebit,Parus major,Velika sjenica,27,točkasta_metoda,M.K.,16,63
2024,2024-04-01,Velebit,Erithacus rubecula,Crvendać,12,IPA,M.K.,12.7,64
2024,2024-04-11,Plitvice,Fringilla coelebs,Zeba,29,točkasta_metoda,S.B.,12.9,58
2024,2024-04-11,Plitvice,Aquila chrysaetos,Suri orao,1,točkasta_metoda,D.T.,15.9,64
2024,2024-04-11,Plitvice,Parus major,Velika sjenica,23,IPA,I.H.,14.4,85
2024,2024-04-11,Plitvice,Dendrocopos major,Veliki djetlić,10,transekt,S.B.,21.1,54
2024,2024-04-11,Plitvice,Turdus merula,Kos,25,IPA,I.H.,15.2,56
2024,2024-04-11,Plitvice,Sitta europaea,Brgljez,11,transekt,S.B.,14.8,69
2024,2024-04-11,Plitvice,Erithacus rubecula,Crvendać,11,točkasta_metoda,D.T.,21.6,70
2024,2024-04-11,Plitvice,Accipiter gentilis,Jastreb kokošar,5,IPA,M.K.,16.2,64
2024,2024-04-11,Plitvice,Strix Uralskaensis,Uralska sova,1,točkasta_metoda,A.P.,19.2,81
2024,2024-04-11,Risnjak,Accipiter gentilis,Jastreb kokošar,8,transekt,M.K.,20.4,65
2024,2024-04-11,Risnjak,Corvus corax,Gavran,7,točkasta_metoda,M.K.,16.2,51
2024,2024-04-11,Risnjak,Turdus merula,Kos,24,IPA,M.K.,14.5,73
2024,2024-04-11,Risnjak,Sitta europaea,Brgljez,5,transekt,A.P.,14.4,55
2024,2024-04-11,Risnjak,Phoenicurus ochruros,Crvenrepka,8,točkasta_metoda,D.T.,14.7,71
2024,2024-04-11,Risnjak,Fringilla coelebs,Zeba,37,točkasta_metoda,S.B.,15.2,80
2024,2024-04-11,Risnjak,Aquila chrysaetos,Suri orao,2,transekt,S.B.,18.9,71
2024,2024-04-11,Risnjak,Dendrocopos major,Veliki djetlić,12,IPA,S.B.,12.2,72
2024,2024-04-11,Risnjak,Cyanistes caeruleus,Plavetna sjenica,27,IPA,S.B.,13.8,74
2024,2024-04-14,Plitvice,Fringilla coelebs,Zeba,21,transekt,S.B.,19.9,83
2024,2024-04-14,Plitvice,Phoenicurus ochruros,Crvenrepka,7,transekt,A.P.,12.5,57
2024,2024-04-14,Plitvice,Parus major,Velika sjenica,32,transekt,S.B.,14.5,83
2024,2024-04-14,Plitvice,Erithacus rubecula,Crvendać,17,transekt,M.K.,18.4,71
2024,2024-04-14,Plitvice,Sitta europaea,Brgljez,9,točkasta_metoda,M.K.,17.3,79
2024,2024-04-14,Plitvice,Turdus merula,Kos,22,IPA,D.T.,19.5,82
2024,2024-04-14,Plitvice,Anas platyrhynchos,Divlja patka,27,IPA,S.B.,16.7,81
2024,2024-04-14,Plitvice,Cyanistes caeruleus,Plavetna sjenica,19,točkasta_metoda,M.K.,12.8,78
2024,2024-04-16,Plitvice,Fringilla coelebs,Zeba,32,točkasta_metoda,A.P.,16.2,56
2024,2024-04-16,Plitvice,Anas platyrhynchos,Divlja patka,35,točkasta_metoda,D.T.,16.6,65
2024,2024-04-16,Plitvice,Sitta europaea,Brgljez,21,transekt,M.K.,14.5,57
2024,2024-04-16,Plitvice,Dendrocopos major,Veliki djetlić,5,IPA,S.B.,15.2,69
2024,2024-04-16,Plitvice,Buteo buteo,Škanjac,13,transekt,A.P.,18.3,84
2024,2024-04-16,Plitvice,Tetrao urogallus,Tetrijeb,5,transekt,D.T.,18.8,69
2024,2024-04-16,Plitvice,Dryocopus martius,Crna žuna,5,IPA,S.B.,15.3,79
2024,2024-04-16,Plitvice,Turdus merula,Kos,19,točkasta_metoda,I.H.,15.5,84
2024,2024-04-16,Plitvice,Aquila chrysaetos,Suri orao,3,IPA,I.H.,14.1,54
2024,2024-04-16,Plitvice,Picus viridis,Zelena žuna,4,točkasta_metoda,M.K.,14.9,82
2024,2024-04-20,Velebit,Strix Uralskaensis,Uralska sova,3,točkasta_metoda,D.T.,13.1,62
2024,2024-04-20,Velebit,Sitta europaea,Brgljez,13,transekt,I.H.,17.3,78
2024,2024-04-20,Velebit,Erithacus rubecula,Crvendać,20,transekt,S.B.,11.6,85
2024,2024-04-20,Velebit,Turdus merula,Kos,23,točkasta_metoda,D.T.,17.5,76
2024,2024-04-20,Velebit,Phoenicurus ochruros,Crvenrepka,10,transekt,S.B.,18.2,74
2024,2024-04-20,Velebit,Cyanistes caeruleus,Plavetna sjenica,19,transekt,S.B.,12.1,65
2024,2024-04-20,Velebit,Fringilla coelebs,Zeba,30,IPA,M.K.,15,77
2024,2024-04-21,Risnjak,Fringilla coelebs,Zeba,26,IPA,S.B.,18.4,62
2024,2024-04-21,Risnjak,Parus major,Velika sjenica,26,točkasta_metoda,D.T.,18.1,58
2024,2024-04-21,Risnjak,Phoenicurus ochruros,Crvenrepka,12,transekt,I.H.,17.6,74
2024,2024-04-21,Risnjak,Erithacus rubecula,Crvendać,18,točkasta_metoda,A.P.,10.9,67
2024,2024-04-21,Risnjak,Buteo buteo,Škanjac,11,točkasta_metoda,M.K.,17.3,60
2024,2024-04-21,Risnjak,Turdus merula,Kos,32,transekt,I.H.,17.2,76
2024,2024-04-21,Risnjak,Strix Uralskaensis,Uralska sova,6,transekt,A.P.,12.9,63
2024,2024-04-21,Risnjak,Corvus corax,Gavran,5,točkasta_metoda,S.B.,21.3,58
2024,2024-04-21,Risnjak,Accipiter gentilis,Jastreb kokošar,7,IPA,D.T.,16.9,56
2024,2024-04-23,Velebit,Turdus merula,Kos,22,transekt,A.P.,15,53
2024,2024-04-23,Velebit,Aquila chrysaetos,Suri orao,1,IPA,A.P.,21.9,52
2024,2024-04-23,Velebit,Picus viridis,Zelena žuna,3,IPA,I.H.,12.8,56
2024,2024-04-23,Velebit,Erithacus rubecula,Crvendać,9,transekt,M.K.,15.3,75
2024,2024-04-23,Velebit,Phoenicurus ochruros,Crvenrepka,6,transekt,I.H.,17.9,64
2024,2024-04-23,Velebit,Dendrocopos major,Veliki djetlić,12,IPA,S.B.,20.4,68
2024,2024-04-23,Velebit,Parus major,Velika sjenica,35,transekt,S.B.,10.8,83
2024,2024-04-23,Velebit,Fringilla coelebs,Zeba,31,IPA,A.P.,16.3,65
2024,2024-04-25,Plitvice,Sitta europaea,Brgljez,13,točkasta_metoda,D.T.,17.2,79
2024,2024-04-25,Plitvice,Cyanistes caeruleus,Plavetna sjenica,27,točkasta_metoda,A.P.,16,77
2024,2024-04-25,Plitvice,Fringilla coelebs,Zeba,27,transekt,I.H.,14.3,62
2024,2024-04-25,Plitvice,Accipiter gentilis,Jastreb kokošar,3,transekt,I.H.,18.4,52
2024,2024-04-25,Plitvice,Erithacus rubecula,Crvendać,12,IPA,A.P.,16.1,59
2024,2024-04-25,Plitvice,Turdus merula,Kos,27,IPA,S.B.,16.1,60
2024,2024-04-26,Velebit,Strix Uralskaensis,Uralska sova,2,IPA,A.P.,13.3,85
2024,2024-04-26,Velebit,Sitta europaea,Brgljez,8,transekt,M.K.,14.8,66
2024,2024-04-26,Velebit,Parus major,Velika sjenica,23,točkasta_metoda,S.B.,17.2,62
2024,2024-04-26,Velebit,Accipiter gentilis,Jastreb kokošar,9,IPA,D.T.,14.5,63
2024,2024-04-26,Velebit,Picus viridis,Zelena žuna,6,transekt,I.H.,16.2,69
2024,2024-04-26,Velebit,Phoenicurus ochruros,Crvenrepka,16,IPA,I.H.,14.3,64
2024,2024-04-26,Velebit,Fringilla coelebs,Zeba,35,točkasta_metoda,I.H.,12.6,67
2024,2024-04-26,Velebit,Tetrao urogallus,Tetrijeb,1,točkasta_metoda,D.T.,18.5,56
2024,2024-04-28,Risnjak,Dendrocopos major,Veliki djetlić,17,transekt,D.T.,20.9,73
2024,2024-04-28,Risnjak,Erithacus rubecula,Crvendać,17,IPA,M.K.,19,79
2024,2024-04-28,Risnjak,Fringilla coelebs,Zeba,35,IPA,A.P.,16.5,52
2024,2024-04-28,Risnjak,Cyanistes caeruleus,Plavetna sjenica,17,točkasta_metoda,S.B.,13.4,60
2024,2024-04-28,Risnjak,Tetrao urogallus,Tetrijeb,3,točkasta_metoda,M.K.,18.8,64
2024,2024-04-28,Risnjak,Parus major,Velika sjenica,22,IPA,D.T.,18.6,82
2024,2024-04-28,Risnjak,Phoenicurus ochruros,Crvenrepka,14,transekt,A.P.,10.9,76
2024,2024-04-28,Risnjak,Aquila chrysaetos,Suri orao,1,točkasta_metoda,M.K.,15.8,81
2024,2024-04-28,Risnjak,Turdus merula,Kos,21,IPA,A.P.,10.1,56
2024,2024-05-07,Velebit,Dendrocopos major,Veliki djetlić,23,IPA,D.T.,14.1,79
2024,2024-05-07,Velebit,Tetrao urogallus,Tetrijeb,4,točkasta_metoda,A.P.,20.3,81
2024,2024-05-07,Velebit,Sitta europaea,Brgljez,19,transekt,S.B.,10.7,73
2024,2024-05-07,Velebit,Buteo buteo,Škanjac,18,točkasta_metoda,S.B.,16.9,82
2024,2024-05-07,Velebit,Dryocopus martius,Crna žuna,6,transekt,D.T.,18.8,75
2024,2024-05-07,Velebit,Corvus corax,Gavran,11,točkasta_metoda,A.P.,14.5,66
2024,2024-05-07,Velebit,Cyanistes caeruleus,Plavetna sjenica,29,točkasta_metoda,M.K.,18.5,53
2024,2024-05-07,Velebit,Fringilla coelebs,Zeba,57,transekt,S.B.,18.9,76
2024,2024-05-07,Velebit,Turdus merula,Kos,28,točkasta_metoda,D.T.,16.4,51
2024,2024-05-09,Velebit,Dryocopus martius,Crna žuna,5,točkasta_metoda,D.T.,12.9,62
2024,2024-05-09,Velebit,Accipiter gentilis,Jastreb kokošar,6,transekt,I.H.,16.3,78
2024,2024-05-09,Velebit,Dendrocopos major,Veliki djetlić,13,transekt,A.P.,16.8,62
2024,2024-05-09,Velebit,Erithacus rubecula,Crvendać,21,točkasta_metoda,M.K.,10.7,71
2024,2024-05-09,Velebit,Aquila chrysaetos,Suri orao,3,točkasta_metoda,S.B.,14.6,51
2024,2024-05-09,Velebit,Turdus merula,Kos,37,transekt,S.B.,18.3,80
2024,2024-05-09,Velebit,Strix Uralskaensis,Uralska sova,2,točkasta_metoda,I.H.,13.6,77
2024,2024-05-09,Velebit,Picus viridis,Zelena žuna,7,IPA,I.H.,21.7,51
2024,2024-05-09,Velebit,Fringilla coelebs,Zeba,48,IPA,D.T.,23.4,57
2024,2024-05-12,Velebit,Tetrao urogallus,Tetrijeb,10,točkasta_metoda,M.K.,18.5,80
2024,2024-05-12,Velebit,Turdus merula,Kos,52,transekt,S.B.,15.6,68
2024,2024-05-12,Velebit,Cyanistes caeruleus,Plavetna sjenica,32,točkasta_metoda,D.T.,13,62
2024,2024-05-12,Velebit,Fringilla coelebs,Zeba,45,točkasta_metoda,M.K.,19.3,66
2024,2024-05-12,Velebit,Parus major,Velika sjenica,44,točkasta_metoda,D.T.,,78
2024,2024-05-12,Velebit,Corvus corax,Gavran,10,točkasta_metoda,S.B.,13.6,76
2024,2024-05-12,Velebit,Aquila chrysaetos,Suri orao,2,transekt,I.H.,18.1,53
2024,2024-05-12,Velebit,Phoenicurus ochruros,Crvenrepka,11,točkasta_metoda,I.H.,12,77
2024,2024-05-12,Velebit,Strix Uralskaensis,Uralska sova,3,IPA,D.T.,15.1,68
2024,2024-05-12,Velebit,Buteo buteo,Škanjac,9,IPA,I.H.,22.9,84
2024,2024-05-12,Velebit,Dryocopus martius,Crna žuna,5,transekt,A.P.,18.1,72
2024,2024-05-14,Risnjak,Dryocopus martius,Crna žuna,11,točkasta_metoda,D.T.,16,66
2024,2024-05-14,Risnjak,Turdus merula,Kos,30,transekt,M.K.,17.9,73
2024,2024-05-14,Risnjak,Sitta europaea,Brgljez,24,točkasta_metoda,I.H.,18.2,57
2024,2024-05-14,Risnjak,Strix Uralskaensis,Uralska sova,5,IPA,D.T.,16.6,55
2024,2024-05-14,Risnjak,Accipiter gentilis,Jastreb kokošar,6,IPA,S.B.,17.3,61
2024,2024-05-14,Risnjak,Erithacus rubecula,Crvendać,21,transekt,A.P.,23,77
2024,2024-05-14,Risnjak,Buteo buteo,Škanjac,11,transekt,I.H.,13.6,83
2024,2024-05-14,Risnjak,Dendrocopos major,Veliki djetlić,19,transekt,M.K.,19.8,56
2024,2024-05-14,Risnjak,Picus viridis,Zelena žuna,7,točkasta_metoda,A.P.,22,65
2024,2024-05-14,Risnjak,Phoenicurus ochruros,Crvenrepka,17,IPA,D.T.,19.5,55
2024,2024-05-15,Risnjak,Tetrao urogallus,Tetrijeb,6,transekt,M.K.,18.4,70
2024,2024-05-15,Risnjak,Sitta europaea,Brgljez,12,točkasta_metoda,M.K.,15.9,61
2024,2024-05-15,Risnjak,Phoenicurus ochruros,Crvenrepka,14,točkasta_metoda,A.P.,19.5,60
2024,2024-05-15,Risnjak,Buteo buteo,Škanjac,15,točkasta_metoda,D.T.,17.9,84
2024,2024-05-15,Risnjak,Corvus corax,Gavran,7,točkasta_metoda,I.H.,17,63
2024,2024-05-15,Risnjak,Cyanistes caeruleus,Plavetna sjenica,21,transekt,A.P.,16.2,65
2024,2024-05-15,Risnjak,Parus major,Velika sjenica,39,transekt,S.B.,14.2,82
2024,2024-05-15,Risnjak,Strix Uralskaensis,Uralska sova,6,transekt,M.K.,17,60
2024,2024-05-20,Risnjak,Picus viridis,Zelena žuna,8,transekt,I.H.,14,84
2024,2024-05-20,Risnjak,Fringilla coelebs,Zeba,47,točkasta_metoda,D.T.,22.1,62
2024,2024-05-20,Risnjak,Accipiter gentilis,Jastreb kokošar,5,IPA,I.H.,17.8,84
2024,2024-05-20,Risnjak,Sitta europaea,Brgljez,22,točkasta_metoda,I.H.,19.2,57
2024,2024-05-20,Risnjak,Dendrocopos major,Veliki djetlić,25,IPA,M.K.,23.5,69
2024,2024-05-20,Risnjak,Cyanistes caeruleus,Plavetna sjenica,31,točkasta_metoda,A.P.,16.8,61
2024,2024-05-20,Risnjak,Parus major,Velika sjenica,45,transekt,I.H.,15.6,56
2024,2024-05-20,Risnjak,Phoenicurus ochruros,Crvenrepka,11,IPA,I.H.,21.9,78
2024,2024-05-20,Risnjak,Erithacus rubecula,Crvendać,33,točkasta_metoda,A.P.,23.1,64
2024,2024-05-20,Risnjak,Turdus merula,Kos,37,točkasta_metoda,I.H.,20.8,57
2024,2024-05-21,Risnjak,Cyanistes caeruleus,Plavetna sjenica,31,transekt,D.T.,17.6,70
2024,2024-05-21,Risnjak,Picus viridis,Zelena žuna,4,transekt,M.K.,14.5,74
2024,2024-05-21,Risnjak,Parus major,Velika sjenica,37,IPA,I.H.,14.5,68
2024,2024-05-21,Risnjak,Sitta europaea,Brgljez,17,transekt,I.H.,18.5,60
2024,2024-05-21,Risnjak,Turdus merula,Kos,33,IPA,D.T.,20.7,84
2024,2024-05-21,Risnjak,Phoenicurus ochruros,Crvenrepka,22,transekt,A.P.,16.2,76
2024,2024-05-21,Risnjak,Fringilla coelebs,Zeba,48,transekt,M.K.,13,68
2024,2024-05-21,Risnjak,Tetrao urogallus,Tetrijeb,6,transekt,S.B.,15.1,68
2024,2024-05-21,Risnjak,Dryocopus martius,Crna žuna,5,IPA,I.H.,19.3,66
2024,2024-05-23,Risnjak,Aquila chrysaetos,Suri orao,2,IPA,M.K.,17.1,50
2024,2024-05-23,Risnjak,Fringilla coelebs,Zeba,69,transekt,M.K.,19,56
2024,2024-05-23,Risnjak,Sitta europaea,Brgljez,26,transekt,A.P.,15.2,84
2024,2024-05-23,Risnjak,Accipiter gentilis,Jastreb kokošar,12,IPA,A.P.,19.2,51
2024,2024-05-23,Risnjak,Strix Uralskaensis,Uralska sova,4,IPA,M.K.,14.3,53
2024,2024-05-23,Risnjak,Parus major,Velika sjenica,41,IPA,D.T.,11.9,72
2024,2024-05-23,Risnjak,Picus viridis,Zelena žuna,14,IPA,M.K.,18.8,79
2024,2024-05-23,Risnjak,Erithacus rubecula,Crvendać,25,transekt,D.T.,17.9,56
2024,2024-05-24,Risnjak,Sitta europaea,Brgljez,24,točkasta_metoda,S.B.,20.9,82
2024,2024-05-24,Risnjak,Corvus corax,Gavran,16,transekt,S.B.,23.7,50
2024,2024-05-24,Risnjak,Fringilla coelebs,Zeba,44,IPA,A.P.,15,57
2024,2024-05-24,Risnjak,Cyanistes caeruleus,Plavetna sjenica,28,IPA,D.T.,22.4,54
2024,2024-05-24,Risnjak,Turdus merula,Kos,29,IPA,S.B.,16.1,57
2024,2024-05-24,Risnjak,Buteo buteo,Škanjac,9,transekt,S.B.,11.5,77
2024,2024-05-24,Risnjak,Tetrao urogallus,Tetrijeb,4,točkasta_metoda,A.P.,17.9,53
2024,2024-05-24,Risnjak,Aquila chrysaetos,Suri orao,2,IPA,A.P.,12.9,62
2024,2024-05-24,Risnjak,Phoenicurus ochruros,Crvenrepka,12,transekt,S.B.,14.7,51
2024,2024-05-24,Risnjak,Dendrocopos major,Veliki djetlić,16,IPA,M.K.,17.9,75
2024,2024-05-24,Risnjak,Dryocopus martius,Crna žuna,6,IPA,A.P.,15.2,54
2024,2024-05-26,Plitvice,Cyanistes caeruleus,Plavetna sjenica,30,transekt,M.K.,13.3,80
2024,2024-05-26,Plitvice,Turdus merula,Kos,34,točkasta_metoda,I.H.,18.9,64
2024,2024-05-26,Plitvice,Dryocopus martius,Crna žuna,13,transekt,S.B.,19.2,55
2024,2024-05-26,Plitvice,Aquila chrysaetos,Suri orao,4,točkasta_metoda,A.P.,16.9,61
2024,2024-05-26,Plitvice,Erithacus rubecula,Crvendać,24,točkasta_metoda,D.T.,15.7,66
2024,2024-05-26,Plitvice,Accipiter gentilis,Jastreb kokošar,4,transekt,M.K.,15.9,83
2024,2024-05-26,Plitvice,Dendrocopos major,Veliki djetlić,16,transekt,I.H.,19,84
2024,2024-05-26,Plitvice,Parus major,Velika sjenica,47,transekt,A.P.,22.6,60
2024,2024-05-26,Plitvice,Strix Uralskaensis,Uralska sova,6,transekt,M.K.,13.8,69
2024,2024-06-02,Velebit,Sitta europaea,Brgljez,12,IPA,I.H.,14.8,64
2024,2024-06-02,Velebit,Cyanistes caeruleus,Plavetna sjenica,25,točkasta_metoda,A.P.,20.4,82
2024,2024-06-02,Velebit,Dendrocopos major,Veliki djetlić,18,IPA,I.H.,15.5,66
2024,2024-06-02,Velebit,Phoenicurus ochruros,Crvenrepka,11,transekt,M.K.,18,85
2024,2024-06-02,Velebit,Strix Uralskaensis,Uralska sova,6,IPA,I.H.,18.9,78
2024,2024-06-02,Velebit,Accipiter gentilis,Jastreb kokošar,2,IPA,M.K.,14.8,77
2024,2024-06-02,Velebit,Fringilla coelebs,Zeba,55,IPA,A.P.,19.2,78
2024,2024-06-02,Velebit,Picus viridis,Zelena žuna,11,IPA,S.B.,22.9,63
2024,2024-06-02,Velebit,Aquila chrysaetos,Suri orao,4,transekt,M.K.,16.9,84
2024,2024-06-02,Velebit,Turdus merula,Kos,46,točkasta_metoda,S.B.,24,74
2024,2024-06-02,Velebit,Erithacus rubecula,Crvendać,31,točkasta_metoda,A.P.,19.8,85
2024,2024-06-03,Risnjak,Erithacus rubecula,Crvendać,27,točkasta_metoda,I.H.,18.3,53
2024,2024-06-03,Risnjak,Picus viridis,Zelena žuna,11,točkasta_metoda,M.K.,15.3,70
2024,2024-06-03,Risnjak,Turdus merula,Kos,41,IPA,D.T.,17.8,65
2024,2024-06-03,Risnjak,Phoenicurus ochruros,Crvenrepka,15,transekt,S.B.,21.2,77
2024,2024-06-03,Risnjak,Tetrao urogallus,Tetrijeb,3,točkasta_metoda,D.T.,16.4,52
2024,2024-06-03,Risnjak,Buteo buteo,Škanjac,7,transekt,I.H.,22.6,58
2024,2024-06-03,Risnjak,Aquila chrysaetos,Suri orao,7,IPA,I.H.,19,70
2024,2024-06-03,Risnjak,Parus major,Velika sjenica,41,transekt,M.K.,19,62
2024,2024-06-03,Risnjak,Dendrocopos major,Veliki djetlić,13,transekt,I.H.,19.5,68
2024,2024-06-03,Risnjak,Strix Uralskaensis,Uralska sova,10,transekt,I.H.,18.9,61
2024,2024-06-03,Risnjak,Fringilla coelebs,Zeba,49,IPA,D.T.,17.5,63
2024,2024-06-03,Risnjak,Cyanistes caeruleus,Plavetna sjenica,30,IPA,S.B.,23.8,54
